ld_file path,new_file path,commit SHA,parent commit SHA,commit message,diff_hist¹,old_file_MCC,new_file_MCC
manimlib/config.py,manimlib/config.py,f427fc67df75513be0cd3f3329e327a9a19401c3,3d9a0cd25e4604625b9740a98c46f4c5e272a10d,"A few bug fixes (#2277)

* Comment tweak

* Directly print traceback

Since the shell.showtraceback is giving some issues

* Make InteracrtiveSceneEmbed into a class

This way it can keep track of it's internal shell; use of get_ipython has a finicky relationship with reloading.

* Move remaining checkpoint_paste logic into scene_embed.py

This involved making a few context managers for Scene: temp_record, temp_skip, temp_progress_bar, which seem useful in and of themselves.

* Change null key to be the empty string

* Ensure temporary svg paths for Text are deleted

* Remove unused dict_ops.py functions

* Remove break_into_partial_movies from file_writer configuration

* Rewrite guarantee_existence using Path

* Clean up SceneFileWriter

It had a number of vestigial functions no longer used, and some setup that could be made more organized.

* Remove --save_pngs CLI arg (which did nothing)

* Add --subdivide CLI arg

* Remove add_extension_if_not_present

* Remove get_sorted_integer_files

* Have find_file return Path

* Minor clean up

* Clean up num_tex_symbols

* Fix find_file

* Minor cleanup for extract_scene.py

* Add preview_frame_while_skipping option to scene config

* Use shell.showtraceback function

* Move keybindings to config, instead of in-place constants

* Replace DEGREES -> DEG

* Add arg to clear the cache

* Separate out full_tex_to_svg from tex_to_svg

And only cache to disk the results of full_tex_to_svg.  Otherwise, making edits to the tex_templates would not show up without clearing the cache.

* Bug fix in handling BlankScene

* Make checkpoint_states an instance variable of CheckpointManager

As per https://github.com/3b1b/manim/issues/2272

* Move resizing out of Window.focus, and into Window.init_for_scene

* Make default output directory ""."" instead of """"

To address https://github.com/3b1b/manim/issues/2261

* Remove input_file_path arg from SceneFileWriter

* Use Dict syntax in place of dict for config more consistently across config.py

* Simplify get_output_directory

* Swap order of preamble and additional preamble","{'added': [(10, 'from pathlib import Path'), (35, '    config = Dict(merge_dicts_recursively('), (39, '    ))'), (51, '    return config'), (215, '        parser.add_argument('), (216, '            ""--clear-cache"",'), (217, '            action=""store_true"",'), (218, '            help=""Erase the cache used for Tex and Text Mobjects""'), (219, '        )'), (234, 'def update_directory_config(config: Dict):'), (235, '    dir_config = config.directories'), (236, '    base = dir_config.base'), (237, '    for key, subdir in dir_config.subdirs.items():'), (241, 'def update_window_config(config: Dict, args: Namespace):'), (242, '    window_config = config.window'), (247, '        window_config.full_screen = True'), (250, 'def update_camera_config(config: Dict, args: Namespace):'), (251, '    camera_config = config.camera'), (252, '    arg_resolution = get_resolution_from_args(args, config.resolution_options)'), (253, '    camera_config.resolution = arg_resolution or literal_eval(camera_config.resolution)'), (255, '        camera_config.fps = args.fps'), (258, '            camera_config.background_color = colour.Color(args.color)'), (264, '        camera_config.background_opacity = 0.0'), (267, 'def update_file_writer_config(config: Dict, args: Namespace):'), (268, '    file_writer_config = config.file_writer'), (283, '        file_writer_config.video_codec = args.vcodec'), (285, ""        file_writer_config.video_codec = 'prores_ks'""), (286, ""        file_writer_config.pixel_format = ''""), (288, ""        file_writer_config.video_codec = ''""), (291, '        file_writer_config.pixel_format = args.pix_fmt'), (294, 'def update_scene_config(config: Dict, args: Namespace):'), (295, '    scene_config = config.scene'), (309, '        scene_config.leave_progress_bars = True'), (311, '        scene_config.show_animation_progress = True'), (314, 'def update_run_config(config: Dict, args: Namespace):'), (315, '    config.run = Dict('), (327, 'def update_embed_config(config: Dict, args: Namespace):'), (329, '        config.embed.autoreload = True'), (383, 'def get_output_directory(args: Namespace, config: Dict) -> str:'), (384, '    dir_config = config.directories'), (385, '    out_dir = args.video_dir or dir_config.output'), (386, '    if dir_config.mirror_module_path and args.file:'), (387, '        file_path = Path(args.file).absolute()'), (388, '        rel_path = file_path.relative_to(dir_config.removed_mirror_prefix)'), (389, '        rel_path = Path(str(rel_path).lstrip(""_""))'), (390, '        out_dir = Path(out_dir, rel_path).with_suffix("""")'), (391, '    return out_dir')], 'deleted': [(34, '    config = merge_dicts_recursively('), (38, '    )'), (50, '    return Dict(config)'), (228, 'def update_directory_config(config: dict):'), (229, '    dir_config = config[""directories""]'), (230, ""    base = dir_config['base']""), (231, ""    for key, subdir in dir_config['subdirs'].items():""), (235, 'def update_window_config(config: dict, args: Namespace):'), (236, '    window_config = config[""window""]'), (241, '        window_config[""full_screen""] = True'), (244, 'def update_camera_config(config: dict, args: Namespace):'), (245, '    camera_config = config[""camera""]'), (246, '    arg_resolution = get_resolution_from_args(args, config[""resolution_options""])'), (247, '    camera_config[""resolution""] = arg_resolution or literal_eval(camera_config[""resolution""])'), (249, '        camera_config[""fps""] = args.fps'), (252, '            camera_config[""background_color""] = colour.Color(args.color)'), (258, '        camera_config[""background_opacity""] = 0.0'), (261, 'def update_file_writer_config(config: dict, args: Namespace):'), (262, '    file_writer_config = config[""file_writer""]'), (271, '        input_file_path=args.file or """",'), (278, '        file_writer_config[""video_codec""] = args.vcodec'), (280, '        file_writer_config[""video_codec""] = \'prores_ks\''), (281, '        file_writer_config[""pixel_format""] = \'\''), (283, '        file_writer_config[""video_codec""] = \'\''), (286, '        file_writer_config[""pixel_format""] = args.pix_fmt'), (289, 'def update_scene_config(config: dict, args: Namespace):'), (290, '    scene_config = config[""scene""]'), (304, '        scene_config[""leave_progress_bars""] = True'), (306, '        scene_config[""show_animation_progress""] = True'), (309, 'def update_run_config(config: dict, args: Namespace):'), (310, '    config[""run""] = dict('), (322, 'def update_embed_config(config: dict, args: Namespace):'), (324, '        config[""embed""][""autoreload""] = True'), (378, 'def get_output_directory(args: Namespace, config: dict) -> str:'), (379, '    dir_config = config[""directories""]'), (380, '    output_directory = args.video_dir or dir_config[""output""]'), (381, '    if dir_config[""mirror_module_path""] and args.file:'), (382, '        to_cut = dir_config[""removed_mirror_prefix""]'), (383, '        ext = os.path.abspath(args.file)'), (384, '        ext = ext.replace(to_cut, """").replace("".py"", """")'), (385, '        if ext.startswith(""_""):'), (386, '            ext = ext[1:]'), (387, '        output_directory = os.path.join(output_directory, ext)'), (388, '    return output_directory')]}",53,53
manimlib/extract_scene.py,manimlib/extract_scene.py,f427fc67df75513be0cd3f3329e327a9a19401c3,3d9a0cd25e4604625b9740a98c46f4c5e272a10d,"A few bug fixes (#2277)

* Comment tweak

* Directly print traceback

Since the shell.showtraceback is giving some issues

* Make InteracrtiveSceneEmbed into a class

This way it can keep track of it's internal shell; use of get_ipython has a finicky relationship with reloading.

* Move remaining checkpoint_paste logic into scene_embed.py

This involved making a few context managers for Scene: temp_record, temp_skip, temp_progress_bar, which seem useful in and of themselves.

* Change null key to be the empty string

* Ensure temporary svg paths for Text are deleted

* Remove unused dict_ops.py functions

* Remove break_into_partial_movies from file_writer configuration

* Rewrite guarantee_existence using Path

* Clean up SceneFileWriter

It had a number of vestigial functions no longer used, and some setup that could be made more organized.

* Remove --save_pngs CLI arg (which did nothing)

* Add --subdivide CLI arg

* Remove add_extension_if_not_present

* Remove get_sorted_integer_files

* Have find_file return Path

* Minor clean up

* Clean up num_tex_symbols

* Fix find_file

* Minor cleanup for extract_scene.py

* Add preview_frame_while_skipping option to scene config

* Use shell.showtraceback function

* Move keybindings to config, instead of in-place constants

* Replace DEGREES -> DEG

* Add arg to clear the cache

* Separate out full_tex_to_svg from tex_to_svg

And only cache to disk the results of full_tex_to_svg.  Otherwise, making edits to the tex_templates would not show up without clearing the cache.

* Bug fix in handling BlankScene

* Make checkpoint_states an instance variable of CheckpointManager

As per https://github.com/3b1b/manim/issues/2272

* Move resizing out of Window.focus, and into Window.init_for_scene

* Make default output directory ""."" instead of """"

To address https://github.com/3b1b/manim/issues/2261

* Remove input_file_path arg from SceneFileWriter

* Use Dict syntax in place of dict for config more consistently across config.py

* Simplify get_output_directory

* Swap order of preamble and additional preamble","{'added': [(114, '        return [BlankScene]')], 'deleted': [(114, '        return [BlankScene(**scene_config)]')]}",39,39
manimlib/scene/scene_file_writer.py,manimlib/scene/scene_file_writer.py,f427fc67df75513be0cd3f3329e327a9a19401c3,3d9a0cd25e4604625b9740a98c46f4c5e272a10d,"A few bug fixes (#2277)

* Comment tweak

* Directly print traceback

Since the shell.showtraceback is giving some issues

* Make InteracrtiveSceneEmbed into a class

This way it can keep track of it's internal shell; use of get_ipython has a finicky relationship with reloading.

* Move remaining checkpoint_paste logic into scene_embed.py

This involved making a few context managers for Scene: temp_record, temp_skip, temp_progress_bar, which seem useful in and of themselves.

* Change null key to be the empty string

* Ensure temporary svg paths for Text are deleted

* Remove unused dict_ops.py functions

* Remove break_into_partial_movies from file_writer configuration

* Rewrite guarantee_existence using Path

* Clean up SceneFileWriter

It had a number of vestigial functions no longer used, and some setup that could be made more organized.

* Remove --save_pngs CLI arg (which did nothing)

* Add --subdivide CLI arg

* Remove add_extension_if_not_present

* Remove get_sorted_integer_files

* Have find_file return Path

* Minor clean up

* Clean up num_tex_symbols

* Fix find_file

* Minor cleanup for extract_scene.py

* Add preview_frame_while_skipping option to scene config

* Use shell.showtraceback function

* Move keybindings to config, instead of in-place constants

* Replace DEGREES -> DEG

* Add arg to clear the cache

* Separate out full_tex_to_svg from tex_to_svg

And only cache to disk the results of full_tex_to_svg.  Otherwise, making edits to the tex_templates would not show up without clearing the cache.

* Bug fix in handling BlankScene

* Make checkpoint_states an instance variable of CheckpointManager

As per https://github.com/3b1b/manim/issues/2272

* Move resizing out of Window.focus, and into Window.init_for_scene

* Make default output directory ""."" instead of """"

To address https://github.com/3b1b/manim/issues/2261

* Remove input_file_path arg from SceneFileWriter

* Use Dict syntax in place of dict for config more consistently across config.py

* Simplify get_output_directory

* Swap order of preamble and additional preamble","{'added': [(38, '        output_directory: str = ""."",')], 'deleted': [(37, '        # What python file is generating this scene'), (38, '        input_file_path: str = """",'), (40, '        output_directory: str = """",'), (60, '        self.input_file_path = input_file_path')]}",76,76
manimlib/utils/tex_file_writing.py,manimlib/utils/tex_file_writing.py,f427fc67df75513be0cd3f3329e327a9a19401c3,3d9a0cd25e4604625b9740a98c46f4c5e272a10d,"A few bug fixes (#2277)

* Comment tweak

* Directly print traceback

Since the shell.showtraceback is giving some issues

* Make InteracrtiveSceneEmbed into a class

This way it can keep track of it's internal shell; use of get_ipython has a finicky relationship with reloading.

* Move remaining checkpoint_paste logic into scene_embed.py

This involved making a few context managers for Scene: temp_record, temp_skip, temp_progress_bar, which seem useful in and of themselves.

* Change null key to be the empty string

* Ensure temporary svg paths for Text are deleted

* Remove unused dict_ops.py functions

* Remove break_into_partial_movies from file_writer configuration

* Rewrite guarantee_existence using Path

* Clean up SceneFileWriter

It had a number of vestigial functions no longer used, and some setup that could be made more organized.

* Remove --save_pngs CLI arg (which did nothing)

* Add --subdivide CLI arg

* Remove add_extension_if_not_present

* Remove get_sorted_integer_files

* Have find_file return Path

* Minor clean up

* Clean up num_tex_symbols

* Fix find_file

* Minor cleanup for extract_scene.py

* Add preview_frame_while_skipping option to scene config

* Use shell.showtraceback function

* Move keybindings to config, instead of in-place constants

* Replace DEGREES -> DEG

* Add arg to clear the cache

* Separate out full_tex_to_svg from tex_to_svg

And only cache to disk the results of full_tex_to_svg.  Otherwise, making edits to the tex_templates would not show up without clearing the cache.

* Bug fix in handling BlankScene

* Make checkpoint_states an instance variable of CheckpointManager

As per https://github.com/3b1b/manim/issues/2272

* Move resizing out of Window.focus, and into Window.init_for_scene

* Make default output directory ""."" instead of """"

To address https://github.com/3b1b/manim/issues/2261

* Remove input_file_path arg from SceneFileWriter

* Use Dict syntax in place of dict for config more consistently across config.py

* Simplify get_output_directory

* Swap order of preamble and additional preamble","{'added': [(34, 'def get_tex_config(template: str = """") -> tuple[str, str]:'), (36, '    Returns a compiler and preamble to use for rendering LaTeX'), (39, '    config = get_tex_template_config(template)'), (40, '    return config[""compiler""], config[""preamble""]'), (76, '        message = f""Writing {(short_tex or latex)[:70]}...""'), (77, '    else:'), (78, '        message = """"'), (79, ''), (80, '    compiler, preamble = get_tex_config(template)'), (81, ''), (82, '    preamble = ""\\n"".join([preamble, additional_preamble])'), (83, '    full_tex = get_full_tex(latex, preamble)'), (84, '    return full_tex_to_svg(full_tex, compiler, message)'), (86, ''), (87, '@cache_on_disk'), (88, 'def full_tex_to_svg(full_tex: str, compiler: str = ""latex"", message: str = """"):'), (89, '    if message:'), (90, '        print(message, end=""\\r"")'), (101, '        tex_path = Path(temp_dir, ""working"").with_suffix("".tex"")'), (102, '        dvi_path = tex_path.with_suffix(dvi_ext)'), (105, '        tex_path.write_text(full_tex)'), (124, '            log_path = tex_path.with_suffix("".log"")'), (125, '            if log_path.exists():'), (126, '                content = log_path.read_text()'), (127, '                error_match = re.search(r""(?<=\\n! ).*\\n.*\\n"", content)'), (128, '                if error_match:'), (129, '                    error_str = error_match.group()'), (147, '    if message:')], 'deleted': [(34, 'def get_tex_config(template: str = """") -> dict[str, str]:'), (36, '    Returns a dict which should look something like this:'), (37, '    {'), (38, '        ""template"": ""default"",'), (39, '        ""compiler"": ""latex"",'), (40, '        ""preamble"": ""...""'), (41, '    }'), (44, '    template_config = get_tex_template_config(template)'), (45, '    return {'), (46, '        ""template"": template,'), (47, '        ""compiler"": template_config[""compiler""],'), (48, '        ""preamble"": template_config[""preamble""]'), (49, '    }'), (63, '@cache_on_disk'), (86, '        max_message_len = 80'), (87, '        message = f""Writing {short_tex or latex}""'), (88, '        if len(message) > max_message_len:'), (89, '            message = message[:max_message_len - 3] + ""...""'), (90, '        print(message, end=""\\r"")'), (92, '    tex_config = get_tex_config(template)'), (93, '    compiler = tex_config[""compiler""]'), (102, '    preamble = tex_config[""preamble""] + ""\\n"" + additional_preamble'), (103, '    full_tex = get_full_tex(latex, preamble)'), (104, ''), (107, '        base_path = os.path.join(temp_dir, ""working"")'), (108, '        tex_path = base_path + "".tex""'), (109, '        dvi_path = base_path + dvi_ext'), (112, '        Path(tex_path).write_text(full_tex)'), (131, '            log_path = base_path + "".log""'), (132, '            if os.path.exists(log_path):'), (133, '                with open(log_path, ""r"", encoding=""utf-8"") as log_file:'), (134, '                    content = log_file.read()'), (135, '                    error_match = re.search(r""(?<=\\n! ).*\\n.*\\n"", content)'), (136, '                    if error_match:'), (137, '                        error_str = error_match.group()'), (155, '    if show_message_during_execution:')]}",16,16
setup.cfg,setup.cfg,0c69ab6a32d4193f03ba9a604278eb3ce9699518,f427fc67df75513be0cd3f3329e327a9a19401c3,Update version number,"{'added': [(3, 'version = 1.7.2')], 'deleted': [(3, 'version = 1.7.1')]}",,
manimlib/constants.py,manimlib/constants.py,c13d2a946b1c2fc82596da3d2db251053aab32e9,0c69ab6a32d4193f03ba9a604278eb3ce9699518,fix typos (#2270),"{'added': [(65, 'DEGREES = DEG  # Many older animations use the full name')], 'deleted': [(65, 'DEGREES = DEG  # Many older animations use teh full name')]}",0,0
manimlib/default_config.yml,manimlib/default_config.yml,c13d2a946b1c2fc82596da3d2db251053aab32e9,0c69ab6a32d4193f03ba9a604278eb3ce9699518,fix typos (#2270),"{'added': [(16, '  # Manim may write to and read from the file system, e.g.'), (104, '  pan_3d: ""d""'), (105, '  pan: ""f""'), (106, '  reset: ""r""'), (107, '  quit: ""q"" # Together with command'), (108, '  select: ""s""'), (109, '  unselect: ""u""'), (110, '  grab: ""g""'), (111, '  x_grab: ""h""'), (112, '  y_grab: ""v""'), (113, '  resize: ""t""'), (114, '  color: ""c""'), (115, '  information: ""i""'), (116, '  cursor: ""k""')], 'deleted': [(16, '  # Manim may write to and read from teh file system, e.g.'), (104, ""  pan_3d: 'd'""), (105, ""  pan: 'f'""), (106, ""  reset: 'r'""), (107, ""  quit: 'q'  # Together with command""), (108, ""  select: 's'""), (109, ""  unselect: 'u'""), (110, ""  grab: 'g'""), (111, ""  x_grab: 'h'""), (112, ""  y_grab: 'v'""), (113, ""  resize: 't'""), (114, ""  color: 'c'""), (115, ""  information: 'i'""), (116, ""  cursor: 'k'"")]}",,
docs/source/getting_started/configuration.rst,docs/source/getting_started/configuration.rst,39fbb677dcc86fc32075249e66a3cbaba508aa7b,c13d2a946b1c2fc82596da3d2db251053aab32e9,"Have autoreload update shell namespace with reloaded module variables (#2278)

* Have autoreload update shell namespace with reloaded module variables

* Update comments","{'added': [(66, '``--autoreload``                                                  Automatically reload Python modules to pick up code changes across during an interactive embedding')], 'deleted': [(66, '``--autoreload``                                                  Automatically reload Python modules to pick up code changes across different files')]}",,
manimlib/scene/scene_embed.py,manimlib/scene/scene_embed.py,39fbb677dcc86fc32075249e66a3cbaba508aa7b,c13d2a946b1c2fc82596da3d2db251053aab32e9,"Have autoreload update shell namespace with reloaded module variables (#2278)

* Have autoreload update shell namespace with reloaded module variables

* Update comments","{'added': [(145, '        """"""Enables reload the shell\'s module before all calls""""""'), (146, '        def pre_cell_func(*args, **kwargs):'), (147, '            new_mod = ModuleLoader.get_module(self.shell.user_module.__file__, is_during_reload=True)'), (148, '            self.shell.user_ns.update(vars(new_mod))'), (149, ''), (150, '        self.shell.events.register(""pre_run_cell"", pre_cell_func)')], 'deleted': [(145, '        """"""Enables IPython autoreload for automatic reloading of modules.""""""'), (146, '        self.shell.magic(""load_ext autoreload"")'), (147, '        self.shell.magic(""autoreload all"")')]}",29,29
manimlib/mobject/changing.py,manimlib/mobject/changing.py,96d44bd560564882ddc6f0d81b92ca2a00b5954b,39fbb677dcc86fc32075249e66a3cbaba508aa7b,"Video work (#2284)

* Comment tweak

* Directly print traceback

Since the shell.showtraceback is giving some issues

* Make InteracrtiveSceneEmbed into a class

This way it can keep track of it's internal shell; use of get_ipython has a finicky relationship with reloading.

* Move remaining checkpoint_paste logic into scene_embed.py

This involved making a few context managers for Scene: temp_record, temp_skip, temp_progress_bar, which seem useful in and of themselves.

* Change null key to be the empty string

* Ensure temporary svg paths for Text are deleted

* Remove unused dict_ops.py functions

* Remove break_into_partial_movies from file_writer configuration

* Rewrite guarantee_existence using Path

* Clean up SceneFileWriter

It had a number of vestigial functions no longer used, and some setup that could be made more organized.

* Remove --save_pngs CLI arg (which did nothing)

* Add --subdivide CLI arg

* Remove add_extension_if_not_present

* Remove get_sorted_integer_files

* Have find_file return Path

* Minor clean up

* Clean up num_tex_symbols

* Fix find_file

* Minor cleanup for extract_scene.py

* Add preview_frame_while_skipping option to scene config

* Use shell.showtraceback function

* Move keybindings to config, instead of in-place constants

* Replace DEGREES -> DEG

* Add arg to clear the cache

* Separate out full_tex_to_svg from tex_to_svg

And only cache to disk the results of full_tex_to_svg.  Otherwise, making edits to the tex_templates would not show up without clearing the cache.

* Bug fix in handling BlankScene

* Make checkpoint_states an instance variable of CheckpointManager

As per https://github.com/3b1b/manim/issues/2272

* Move resizing out of Window.focus, and into Window.init_for_scene

* Make default output directory ""."" instead of """"

To address https://github.com/3b1b/manim/issues/2261

* Remove input_file_path arg from SceneFileWriter

* Use Dict syntax in place of dict for config more consistently across config.py

* Simplify get_output_directory

* Swap order of preamble and additional preamble

* Minor stylistic tweak

* Have UnitInterval pass on kwargs to NumberLine

* Add simple get_dist function

* Have TracedPath always update to the stroke configuration passed in

* Have Mobject.match_points apply to all parts of data in pointlike_data_key

* Always call Mobject.update upon adding an updater

* Add Surface.uv_to_point

* Make sure Surface.set_opacity takes in a recurse option

* Update num_tex_symbols to account for \{ and \}","{'added': [(115, '        self.always.set_stroke(stroke_color, stroke_width)')], 'deleted': [(115, '        self.set_stroke(stroke_color, stroke_width)')]}",17,17
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,96d44bd560564882ddc6f0d81b92ca2a00b5954b,39fbb677dcc86fc32075249e66a3cbaba508aa7b,"Video work (#2284)

* Comment tweak

* Directly print traceback

Since the shell.showtraceback is giving some issues

* Make InteracrtiveSceneEmbed into a class

This way it can keep track of it's internal shell; use of get_ipython has a finicky relationship with reloading.

* Move remaining checkpoint_paste logic into scene_embed.py

This involved making a few context managers for Scene: temp_record, temp_skip, temp_progress_bar, which seem useful in and of themselves.

* Change null key to be the empty string

* Ensure temporary svg paths for Text are deleted

* Remove unused dict_ops.py functions

* Remove break_into_partial_movies from file_writer configuration

* Rewrite guarantee_existence using Path

* Clean up SceneFileWriter

It had a number of vestigial functions no longer used, and some setup that could be made more organized.

* Remove --save_pngs CLI arg (which did nothing)

* Add --subdivide CLI arg

* Remove add_extension_if_not_present

* Remove get_sorted_integer_files

* Have find_file return Path

* Minor clean up

* Clean up num_tex_symbols

* Fix find_file

* Minor cleanup for extract_scene.py

* Add preview_frame_while_skipping option to scene config

* Use shell.showtraceback function

* Move keybindings to config, instead of in-place constants

* Replace DEGREES -> DEG

* Add arg to clear the cache

* Separate out full_tex_to_svg from tex_to_svg

And only cache to disk the results of full_tex_to_svg.  Otherwise, making edits to the tex_templates would not show up without clearing the cache.

* Bug fix in handling BlankScene

* Make checkpoint_states an instance variable of CheckpointManager

As per https://github.com/3b1b/manim/issues/2272

* Move resizing out of Window.focus, and into Window.init_for_scene

* Make default output directory ""."" instead of """"

To address https://github.com/3b1b/manim/issues/2261

* Remove input_file_path arg from SceneFileWriter

* Use Dict syntax in place of dict for config more consistently across config.py

* Simplify get_output_directory

* Swap order of preamble and additional preamble

* Minor stylistic tweak

* Have UnitInterval pass on kwargs to NumberLine

* Add simple get_dist function

* Have TracedPath always update to the stroke configuration passed in

* Have Mobject.match_points apply to all parts of data in pointlike_data_key

* Always call Mobject.update upon adding an updater

* Add Surface.uv_to_point

* Make sure Surface.set_opacity takes in a recurse option

* Update num_tex_symbols to account for \{ and \}","{'added': [(310, '    @affects_data'), (312, '        self.resize_points(len(mobject.data), resize_func=resize_preserving_order)'), (313, '        for key in self.pointlike_data_keys:'), (314, '            self.data[key][:] = mobject.data[key]'), (317, '    # Others related to points'), (318, ''), (848, '        self.update()')], 'deleted': [(310, '    # Others related to points'), (311, ''), (313, '        self.set_points(mobject.get_points())')]}",562,562
manimlib/mobject/number_line.py,manimlib/mobject/number_line.py,96d44bd560564882ddc6f0d81b92ca2a00b5954b,39fbb677dcc86fc32075249e66a3cbaba508aa7b,"Video work (#2284)

* Comment tweak

* Directly print traceback

Since the shell.showtraceback is giving some issues

* Make InteracrtiveSceneEmbed into a class

This way it can keep track of it's internal shell; use of get_ipython has a finicky relationship with reloading.

* Move remaining checkpoint_paste logic into scene_embed.py

This involved making a few context managers for Scene: temp_record, temp_skip, temp_progress_bar, which seem useful in and of themselves.

* Change null key to be the empty string

* Ensure temporary svg paths for Text are deleted

* Remove unused dict_ops.py functions

* Remove break_into_partial_movies from file_writer configuration

* Rewrite guarantee_existence using Path

* Clean up SceneFileWriter

It had a number of vestigial functions no longer used, and some setup that could be made more organized.

* Remove --save_pngs CLI arg (which did nothing)

* Add --subdivide CLI arg

* Remove add_extension_if_not_present

* Remove get_sorted_integer_files

* Have find_file return Path

* Minor clean up

* Clean up num_tex_symbols

* Fix find_file

* Minor cleanup for extract_scene.py

* Add preview_frame_while_skipping option to scene config

* Use shell.showtraceback function

* Move keybindings to config, instead of in-place constants

* Replace DEGREES -> DEG

* Add arg to clear the cache

* Separate out full_tex_to_svg from tex_to_svg

And only cache to disk the results of full_tex_to_svg.  Otherwise, making edits to the tex_templates would not show up without clearing the cache.

* Bug fix in handling BlankScene

* Make checkpoint_states an instance variable of CheckpointManager

As per https://github.com/3b1b/manim/issues/2272

* Move resizing out of Window.focus, and into Window.init_for_scene

* Make default output directory ""."" instead of """"

To address https://github.com/3b1b/manim/issues/2261

* Remove input_file_path arg from SceneFileWriter

* Use Dict syntax in place of dict for config more consistently across config.py

* Simplify get_output_directory

* Swap order of preamble and additional preamble

* Minor stylistic tweak

* Have UnitInterval pass on kwargs to NumberLine

* Add simple get_dist function

* Have TracedPath always update to the stroke configuration passed in

* Have Mobject.match_points apply to all parts of data in pointlike_data_key

* Always call Mobject.update upon adding an updater

* Add Surface.uv_to_point

* Make sure Surface.set_opacity takes in a recurse option

* Update num_tex_symbols to account for \{ and \}","{'added': [(224, '        ),'), (225, '        **kwargs'), (232, '            **kwargs')], 'deleted': [(224, '        )')]}",35,35
manimlib/mobject/types/surface.py,manimlib/mobject/types/surface.py,96d44bd560564882ddc6f0d81b92ca2a00b5954b,39fbb677dcc86fc32075249e66a3cbaba508aa7b,"Video work (#2284)

* Comment tweak

* Directly print traceback

Since the shell.showtraceback is giving some issues

* Make InteracrtiveSceneEmbed into a class

This way it can keep track of it's internal shell; use of get_ipython has a finicky relationship with reloading.

* Move remaining checkpoint_paste logic into scene_embed.py

This involved making a few context managers for Scene: temp_record, temp_skip, temp_progress_bar, which seem useful in and of themselves.

* Change null key to be the empty string

* Ensure temporary svg paths for Text are deleted

* Remove unused dict_ops.py functions

* Remove break_into_partial_movies from file_writer configuration

* Rewrite guarantee_existence using Path

* Clean up SceneFileWriter

It had a number of vestigial functions no longer used, and some setup that could be made more organized.

* Remove --save_pngs CLI arg (which did nothing)

* Add --subdivide CLI arg

* Remove add_extension_if_not_present

* Remove get_sorted_integer_files

* Have find_file return Path

* Minor clean up

* Clean up num_tex_symbols

* Fix find_file

* Minor cleanup for extract_scene.py

* Add preview_frame_while_skipping option to scene config

* Use shell.showtraceback function

* Move keybindings to config, instead of in-place constants

* Replace DEGREES -> DEG

* Add arg to clear the cache

* Separate out full_tex_to_svg from tex_to_svg

And only cache to disk the results of full_tex_to_svg.  Otherwise, making edits to the tex_templates would not show up without clearing the cache.

* Bug fix in handling BlankScene

* Make checkpoint_states an instance variable of CheckpointManager

As per https://github.com/3b1b/manim/issues/2272

* Move resizing out of Window.focus, and into Window.init_for_scene

* Make default output directory ""."" instead of """"

To address https://github.com/3b1b/manim/issues/2261

* Remove input_file_path arg from SceneFileWriter

* Use Dict syntax in place of dict for config more consistently across config.py

* Simplify get_output_directory

* Swap order of preamble and additional preamble

* Minor stylistic tweak

* Have UnitInterval pass on kwargs to NumberLine

* Add simple get_dist function

* Have TracedPath always update to the stroke configuration passed in

* Have Mobject.match_points apply to all parts of data in pointlike_data_key

* Always call Mobject.update upon adding an updater

* Add Surface.uv_to_point

* Make sure Surface.set_opacity takes in a recurse option

* Update num_tex_symbols to account for \{ and \}","{'added': [(11, 'from manimlib.utils.bezier import inverse_interpolate'), (15, 'from manimlib.utils.simple_functions import clip'), (101, '    def uv_to_point(self, u, v):'), (102, '        nu, nv = self.resolution'), (103, '        uv_grid = np.reshape(self.get_points(), (nu, nv, self.dim))'), (104, ''), (105, '        alpha1 = clip(inverse_interpolate(*self.u_range[:2], u), 0, 1)'), (106, '        alpha2 = clip(inverse_interpolate(*self.v_range[:2], v), 0, 1)'), (107, '        scaled_u = alpha1 * (nu - 1)'), (108, '        scaled_v = alpha2 * (nv - 1)'), (109, '        u_int = int(scaled_u)'), (110, '        v_int = int(scaled_v)'), (111, '        u_int_plus = min(u_int + 1, nu - 1)'), (112, '        v_int_plus = min(v_int + 1, nv - 1)'), (113, ''), (114, '        a = uv_grid[u_int, v_int, :]'), (115, '        b = uv_grid[u_int, v_int_plus, :]'), (116, '        c = uv_grid[u_int_plus, v_int, :]'), (117, '        d = uv_grid[u_int_plus, v_int_plus, :]'), (118, ''), (119, '        u_res = scaled_u % 1'), (120, '        v_res = scaled_v % 1'), (121, '        return interpolate('), (122, '            interpolate(a, b, v_res),'), (123, '            interpolate(c, d, v_res),'), (124, '            u_res'), (125, '        )'), (126, ''), (338, '    def set_opacity(self, opacity: float | Iterable[float], recurse=True) -> Self:')], 'deleted': [(310, '    def set_opacity(self, opacity: float | Iterable[float]) -> Self:')]}",42,42
