old_file path,new_file path,commit SHA,parent commit SHA,commit message,diff_myers,diff_hist,Matches
manimlib/__main__.py,manimlib/__main__.py,8cf95ec9a49129bb5fbdb34879e895e8a7b4f487,24697377dbf037f80fbab088af568bcf4ca0c735,"Move ReloadManager logic into __main__.py

Since the reload logic no longer relies on any state, the relevant loop is simple enough that it feels clearest to include it in the main entry point file.","[(3, 'from manimlib.config import get_global_config'), (4, 'from manimlib.config import parse_cli'), (7, 'import manimlib.extract_scene'), (8, 'from manimlib.window import Window'), (9, ''), (10, ''), (11, 'from IPython.terminal.embed import KillEmbedded'), (12, ''), (13, ''), (14, 'from typing import TYPE_CHECKING'), (15, 'if TYPE_CHECKING:'), (16, '    from argparse import Namespace'), (17, ''), (18, ''), (19, 'def run_scenes():'), (20, '    """"""'), (21, '    Runs the scenes in a loop and detects when a scene reload is requested.'), (22, '    """"""'), (23, '    global_config = get_global_config()'), (24, '    scene_config = global_config[""scene""]'), (25, '    run_config = global_config[""run""]'), (26, ''), (27, '    if run_config[""show_in_window""]:'), (28, '        # Create a reusable window'), (29, '        window = Window(**global_config[""window""])'), (30, '        scene_config.update(window=window)'), (31, ''), (32, '    while True:'), (33, '        try:'), (34, '            # Blocking call since a scene may init an IPython shell()'), (35, '            scenes = manimlib.extract_scene.main(scene_config, run_config)'), (36, '            for scene in scenes:'), (37, '                scene.run()'), (38, '            return'), (39, '        except KillEmbedded:'), (40, '            # Requested via the `exit_raise` IPython runline magic'), (41, '            # by means of the reload_scene() command'), (42, '            pass'), (43, '        except KeyboardInterrupt:'), (44, '            break'), (53, '    args = parse_cli()'), (63, '    run_scenes()')]","[(3, 'import manimlib.config'), (6, 'from manimlib.reload_manager import ReloadManager'), (15, '    args = manimlib.config.parse_cli()'), (25, '    ReloadManager().run()')]",No
manimlib/module_loader.py,manimlib/module_loader.py,8cf95ec9a49129bb5fbdb34879e895e8a7b4f487,24697377dbf037f80fbab088af568bcf4ca0c735,"Move ReloadManager logic into __main__.py

Since the reload logic no longer relies on any state, the relevant loop is simple enough that it feels clearest to include it in the main entry point file.","[(148, '        if module.__name__.startswith(""manimlib.config""):'), (149, ""            # We don't want to reload global config""), (150, '            return')]",[],No
manimlib/reload_manager.py,N/A,8cf95ec9a49129bb5fbdb34879e895e8a7b4f487,24697377dbf037f80fbab088af568bcf4ca0c735,"Move ReloadManager logic into __main__.py

Since the reload logic no longer relies on any state, the relevant loop is simple enough that it feels clearest to include it in the main entry point file.",[],"[(1, 'from __future__ import annotations'), (2, ''), (3, 'from typing import Any'), (4, 'from IPython.terminal.embed import KillEmbedded'), (5, ''), (6, ''), (7, 'from manimlib.config import get_global_config'), (8, 'import manimlib.extract_scene'), (9, ''), (10, 'from manimlib.window import Window'), (11, ''), (12, ''), (13, 'from typing import TYPE_CHECKING'), (14, 'if TYPE_CHECKING:'), (15, '    from argparse import Namespace'), (16, ''), (17, ''), (18, 'class ReloadManager:'), (19, '    """"""'), (20, '    Manages the loading and running of scenes and is called directly from the'), (21, '    main entry point of ManimGL.'), (22, ''), (23, '    The name ""reload"" comes from the fact that this class handles the'), (24, '    reinitialization of scenes when requested by the user via the `reload()`'), (25, '    command in the IPython shell.'), (26, '    """"""'), (27, ''), (28, '    window = None'), (29, ''), (30, '    def run(self):'), (31, '        """"""'), (32, '        Runs the scenes in a loop and detects when a scene reload is requested.'), (33, '        """"""'), (34, '        while True:'), (35, '            try:'), (36, '                # blocking call since a scene will init an IPython shell()'), (37, '                self.retrieve_scenes_and_run()'), (38, '                return'), (39, '            except KillEmbedded:'), (40, '                # Requested via the `exit_raise` IPython runline magic'), (41, '                # by means of our scene.reload() command'), (42, '                self.note_reload()'), (43, '            except KeyboardInterrupt:'), (44, '                break'), (45, ''), (46, '    def retrieve_scenes_and_run(self):'), (47, '        """"""'), (48, '        Take the global configuration, which is based on CLI arguments,'), (49, '        modify it based on reloading status, then extract and run scenes'), (50, '        accordingly'), (51, '        """"""'), (52, '        global_config = get_global_config()'), (53, '        scene_config = global_config[""scene""]'), (54, '        run_config = global_config[""run""]'), (55, ''), (56, '        # Create or reuse window'), (57, '        if run_config[""show_in_window""] and not self.window:'), (58, '            self.window = Window(**global_config[""window""])'), (59, '        scene_config.update(window=self.window)'), (60, ''), (61, '        # Scenes'), (62, '        scenes = manimlib.extract_scene.main(scene_config, run_config)'), (63, ''), (64, '        for scene in scenes:'), (65, '            scene.run()')]",No
manimlib/scene/scene_embed.py,manimlib/scene/scene_embed.py,32d36a09f6771b16241f382110d64fbc844e4785,8cf95ec9a49129bb5fbdb34879e895e8a7b4f487,Update commend on reload_scene,"[(121, '    run_scenes function in __main__.py, which will catch the error raised by the'), (122, '    `exit_raise` magic command that we invoke here.'), (134, '    # Update the global run configuration.')]","[(121, '    ReloadManager, which will catch the error raised by the `exit_raise`'), (122, '    magic command that we invoke here.'), (134, '    # Update the global run configuration')]",No
requirements.txt,requirements.txt,2359ed9aa4dda07ac63e7b03243f2dc5b27c7def,32d36a09f6771b16241f382110d64fbc844e4785,Remove tempfile from requirements.txt,[],"[(25, 'tempfile')]",No
manimlib/constants.py,manimlib/constants.py,2c43d293a586201b1d706d5a4e9695fa42f2bc98,3d3f8258f4b3169cf8fdeb0680f71e17e62743b4,"Move arbitrary constant definitions into default_config

This should make things like the color palette and frame size more easily customizable.","[(9, '# See manimlib/default_config.yml'), (10, 'from manimlib.config import GLOBAL_CONFIG'), (11, ''), (13, 'DEFAULT_RESOLUTION: tuple[int, int] = GLOBAL_CONFIG[""camera""][""resolution""]'), (14, 'DEFAULT_PIXEL_WIDTH: int = DEFAULT_RESOLUTION[0]'), (15, 'DEFAULT_PIXEL_HEIGHT: int = DEFAULT_RESOLUTION[1]'), (16, 'DEFAULT_FPS: int = GLOBAL_CONFIG[""camera""][""fps""]'), (20, 'FRAME_HEIGHT: float = GLOBAL_CONFIG[""sizes""][""frame_height""]'), (27, '# Helpful values for positioning mobjects'), (28, 'SMALL_BUFF: float = GLOBAL_CONFIG[""sizes""][""small_buff""]'), (29, 'MED_SMALL_BUFF: float = GLOBAL_CONFIG[""sizes""][""med_small_buff""]'), (30, 'MED_LARGE_BUFF: float = GLOBAL_CONFIG[""sizes""][""med_large_buff""]'), (31, 'LARGE_BUFF: float = GLOBAL_CONFIG[""sizes""][""large_buff""]'), (33, 'DEFAULT_MOBJECT_TO_EDGE_BUFFER: float = GLOBAL_CONFIG[""sizes""][""default_mobject_to_edge_buff""]'), (34, 'DEFAULT_MOBJECT_TO_MOBJECT_BUFFER: float = GLOBAL_CONFIG[""sizes""][""default_mobject_to_mobject_buff""]'), (38, 'DEFAULT_WAIT_TIME: float = GLOBAL_CONFIG[""default_wait_time""]'), (41, '# Standard vectors'), (73, 'FFMPEG_BIN: str = GLOBAL_CONFIG[""ffmpeg_bin""]'), (88, 'DEFAULT_STROKE_WIDTH: float = GLOBAL_CONFIG[""vmobject""][""default_stroke_width""]'), (98, 'colors = GLOBAL_CONFIG[""colors""]'), (99, ''), (100, 'BLUE_E: ManimColor = colors[""blue_e""]'), (101, 'BLUE_D: ManimColor = colors[""blue_d""]'), (102, 'BLUE_C: ManimColor = colors[""blue_c""]'), (103, 'BLUE_B: ManimColor = colors[""blue_b""]'), (104, 'BLUE_A: ManimColor = colors[""blue_a""]'), (105, 'TEAL_E: ManimColor = colors[""teal_e""]'), (106, 'TEAL_D: ManimColor = colors[""teal_d""]'), (107, 'TEAL_C: ManimColor = colors[""teal_c""]'), (108, 'TEAL_B: ManimColor = colors[""teal_b""]'), (109, 'TEAL_A: ManimColor = colors[""teal_a""]'), (110, 'GREEN_E: ManimColor = colors[""green_e""]'), (111, 'GREEN_D: ManimColor = colors[""green_d""]'), (112, 'GREEN_C: ManimColor = colors[""green_c""]'), (113, 'GREEN_B: ManimColor = colors[""green_b""]'), (114, 'GREEN_A: ManimColor = colors[""green_a""]'), (115, 'YELLOW_E: ManimColor = colors[""yellow_e""]'), (116, 'YELLOW_D: ManimColor = colors[""yellow_d""]'), (117, 'YELLOW_C: ManimColor = colors[""yellow_c""]'), (118, 'YELLOW_B: ManimColor = colors[""yellow_b""]'), (119, 'YELLOW_A: ManimColor = colors[""yellow_a""]'), (120, 'GOLD_E: ManimColor = colors[""gold_e""]'), (121, 'GOLD_D: ManimColor = colors[""gold_d""]'), (122, 'GOLD_C: ManimColor = colors[""gold_c""]'), (123, 'GOLD_B: ManimColor = colors[""gold_b""]'), (124, 'GOLD_A: ManimColor = colors[""gold_a""]'), (125, 'RED_E: ManimColor = colors[""red_e""]'), (126, 'RED_D: ManimColor = colors[""red_d""]'), (127, 'RED_C: ManimColor = colors[""red_c""]'), (128, 'RED_B: ManimColor = colors[""red_b""]'), (129, 'RED_A: ManimColor = colors[""red_a""]'), (130, 'MAROON_E: ManimColor = colors[""maroon_e""]'), (131, 'MAROON_D: ManimColor = colors[""maroon_d""]'), (132, 'MAROON_C: ManimColor = colors[""maroon_c""]'), (133, 'MAROON_B: ManimColor = colors[""maroon_b""]'), (134, 'MAROON_A: ManimColor = colors[""maroon_a""]'), (135, 'PURPLE_E: ManimColor = colors[""purple_e""]'), (136, 'PURPLE_D: ManimColor = colors[""purple_d""]'), (137, 'PURPLE_C: ManimColor = colors[""purple_c""]'), (138, 'PURPLE_B: ManimColor = colors[""purple_b""]'), (139, 'PURPLE_A: ManimColor = colors[""purple_a""]'), (140, 'GREY_E: ManimColor = colors[""grey_e""]'), (141, 'GREY_D: ManimColor = colors[""grey_d""]'), (142, 'GREY_C: ManimColor = colors[""grey_c""]'), (143, 'GREY_B: ManimColor = colors[""grey_b""]'), (144, 'GREY_A: ManimColor = colors[""grey_a""]'), (145, 'WHITE: ManimColor = colors[""white""]'), (146, 'BLACK: ManimColor = colors[""black""]'), (147, 'GREY_BROWN: ManimColor = colors[""grey_brown""]'), (148, 'DARK_BROWN: ManimColor = colors[""dark_brown""]'), (149, 'LIGHT_BROWN: ManimColor = colors[""light_brown""]'), (150, 'PINK: ManimColor = colors[""pink""]'), (151, 'LIGHT_PINK: ManimColor = colors[""light_pink""]'), (152, 'GREEN_SCREEN: ManimColor = colors[""green_screen""]'), (153, 'ORANGE: ManimColor = colors[""orange""]'), (154, ''), (155, 'MANIM_COLORS: List[ManimColor] = list(colors.values())')]","[(4, 'from manimlib.config import get_global_config'), (5, ''), (12, '# TODO, it feels a bit unprincipled to have some global constants'), (13, '# depend on the output of this function, and for all that configuration'), (14, '# code to be run merely upon importing from this file.'), (15, 'DEFAULT_RESOLUTION: tuple[int, int] = get_global_config()[""camera""][""resolution""]'), (16, 'DEFAULT_PIXEL_WIDTH = DEFAULT_RESOLUTION[0]'), (17, 'DEFAULT_PIXEL_HEIGHT = DEFAULT_RESOLUTION[1]'), (18, 'DEFAULT_FPS: int = 30'), (22, 'FRAME_HEIGHT: float = 8.0'), (29, 'SMALL_BUFF: float = 0.1'), (30, 'MED_SMALL_BUFF: float = 0.25'), (31, 'MED_LARGE_BUFF: float = 0.5'), (32, 'LARGE_BUFF: float = 1'), (34, 'DEFAULT_MOBJECT_TO_EDGE_BUFFER: float = MED_LARGE_BUFF'), (35, 'DEFAULT_MOBJECT_TO_MOBJECT_BUFFER: float = MED_SMALL_BUFF'), (39, 'DEFAULT_WAIT_TIME: float = 1.0'), (73, 'FFMPEG_BIN: str = ""ffmpeg""'), (88, 'DEFAULT_STROKE_WIDTH: float = 4'), (98, ''), (99, 'BLUE_E: ManimColor = ""#1C758A""'), (100, 'BLUE_D: ManimColor = ""#29ABCA""'), (101, 'BLUE_C: ManimColor = ""#58C4DD""'), (102, 'BLUE_B: ManimColor = ""#9CDCEB""'), (103, 'BLUE_A: ManimColor = ""#C7E9F1""'), (104, 'TEAL_E: ManimColor = ""#49A88F""'), (105, 'TEAL_D: ManimColor = ""#55C1A7""'), (106, 'TEAL_C: ManimColor = ""#5CD0B3""'), (107, 'TEAL_B: ManimColor = ""#76DDC0""'), (108, 'TEAL_A: ManimColor = ""#ACEAD7""'), (109, 'GREEN_E: ManimColor = ""#699C52""'), (110, 'GREEN_D: ManimColor = ""#77B05D""'), (111, 'GREEN_C: ManimColor = ""#83C167""'), (112, 'GREEN_B: ManimColor = ""#A6CF8C""'), (113, 'GREEN_A: ManimColor = ""#C9E2AE""'), (114, 'YELLOW_E: ManimColor = ""#E8C11C""'), (115, 'YELLOW_D: ManimColor = ""#F4D345""'), (116, 'YELLOW_C: ManimColor = ""#FFFF00""'), (117, 'YELLOW_B: ManimColor = ""#FFEA94""'), (118, 'YELLOW_A: ManimColor = ""#FFF1B6""'), (119, 'GOLD_E: ManimColor = ""#C78D46""'), (120, 'GOLD_D: ManimColor = ""#E1A158""'), (121, 'GOLD_C: ManimColor = ""#F0AC5F""'), (122, 'GOLD_B: ManimColor = ""#F9B775""'), (123, 'GOLD_A: ManimColor = ""#F7C797""'), (124, 'RED_E: ManimColor = ""#CF5044""'), (125, 'RED_D: ManimColor = ""#E65A4C""'), (126, 'RED_C: ManimColor = ""#FC6255""'), (127, 'RED_B: ManimColor = ""#FF8080""'), (128, 'RED_A: ManimColor = ""#F7A1A3""'), (129, 'MAROON_E: ManimColor = ""#94424F""'), (130, 'MAROON_D: ManimColor = ""#A24D61""'), (131, 'MAROON_C: ManimColor = ""#C55F73""'), (132, 'MAROON_B: ManimColor = ""#EC92AB""'), (133, 'MAROON_A: ManimColor = ""#ECABC1""'), (134, 'PURPLE_E: ManimColor = ""#644172""'), (135, 'PURPLE_D: ManimColor = ""#715582""'), (136, 'PURPLE_C: ManimColor = ""#9A72AC""'), (137, 'PURPLE_B: ManimColor = ""#B189C6""'), (138, 'PURPLE_A: ManimColor = ""#CAA3E8""'), (139, 'GREY_E: ManimColor = ""#222222""'), (140, 'GREY_D: ManimColor = ""#444444""'), (141, 'GREY_C: ManimColor = ""#888888""'), (142, 'GREY_B: ManimColor = ""#BBBBBB""'), (143, 'GREY_A: ManimColor = ""#DDDDDD""'), (144, 'WHITE: ManimColor = ""#FFFFFF""'), (145, 'BLACK: ManimColor = ""#000000""'), (146, 'GREY_BROWN: ManimColor = ""#736357""'), (147, 'DARK_BROWN: ManimColor = ""#8B4513""'), (148, 'LIGHT_BROWN: ManimColor = ""#CD853F""'), (149, 'PINK: ManimColor = ""#D147BD""'), (150, 'LIGHT_PINK: ManimColor = ""#DC75CD""'), (151, 'GREEN_SCREEN: ManimColor = ""#00FF00""'), (152, 'ORANGE: ManimColor = ""#FF862F""'), (153, ''), (154, 'MANIM_COLORS: List[ManimColor] = ['), (155, '    BLACK, GREY_E, GREY_D, GREY_C, GREY_B, GREY_A, WHITE,'), (156, '    BLUE_E, BLUE_D, BLUE_C, BLUE_B, BLUE_A,'), (157, '    TEAL_E, TEAL_D, TEAL_C, TEAL_B, TEAL_A,'), (158, '    GREEN_E, GREEN_D, GREEN_C, GREEN_B, GREEN_A,'), (159, '    YELLOW_E, YELLOW_D, YELLOW_C, YELLOW_B, YELLOW_A,'), (160, '    GOLD_E, GOLD_D, GOLD_C, GOLD_B, GOLD_A,'), (161, '    RED_E, RED_D, RED_C, RED_B, RED_A,'), (162, '    MAROON_E, MAROON_D, MAROON_C, MAROON_B, MAROON_A,'), (163, '    PURPLE_E, PURPLE_D, PURPLE_C, PURPLE_B, PURPLE_A,'), (164, '    GREY_BROWN, DARK_BROWN, LIGHT_BROWN,'), (165, '    PINK, LIGHT_PINK,'), (166, ']')]",No
manimlib/default_config.yml,manimlib/default_config.yml,2c43d293a586201b1d706d5a4e9695fa42f2bc98,3d3f8258f4b3169cf8fdeb0680f71e17e62743b4,"Move arbitrary constant definitions into default_config

This should make things like the color palette and frame size more easily customizable.","[(74, 'sizes:'), (75, '  # This determines the scale of the manim coordinate system with respect to'), (76, '  # the viewing frame'), (77, '  frame_height: 8.0'), (78, '  # These determine the constants SMALL_BUFF, MED_SMALL_BUFF, etc., useful'), (79, '  # for nudging things around and having default spacing values'), (80, '  small_buff: 0.1'), (81, '  med_small_buff: 0.25'), (82, '  med_large_buff: 0.5'), (83, '  large_buff: 1.0'), (84, '  # Default buffers used in Mobject.next_to or Mobject.to_edge'), (85, '  default_mobject_to_edge_buff: 0.5'), (86, '  default_mobject_to_mobject_buff: 0.25'), (87, 'vmobject:'), (88, '  # Default stroke width for VMobject'), (89, '  default_stroke_width: 4.0'), (90, 'colors:'), (91, '  blue_e: ""#1C758A""'), (92, '  blue_d: ""#29ABCA""'), (93, '  blue_c: ""#58C4DD""'), (94, '  blue_b: ""#9CDCEB""'), (95, '  blue_a: ""#C7E9F1""'), (96, '  teal_e: ""#49A88F""'), (97, '  teal_d: ""#55C1A7""'), (98, '  teal_c: ""#5CD0B3""'), (99, '  teal_b: ""#76DDC0""'), (100, '  teal_a: ""#ACEAD7""'), (101, '  green_e: ""#699C52""'), (102, '  green_d: ""#77B05D""'), (103, '  green_c: ""#83C167""'), (104, '  green_b: ""#A6CF8C""'), (105, '  green_a: ""#C9E2AE""'), (106, '  yellow_e: ""#E8C11C""'), (107, '  yellow_d: ""#F4D345""'), (108, '  yellow_c: ""#FFFF00""'), (109, '  yellow_b: ""#FFEA94""'), (110, '  yellow_a: ""#FFF1B6""'), (111, '  gold_e: ""#C78D46""'), (112, '  gold_d: ""#E1A158""'), (113, '  gold_c: ""#F0AC5F""'), (114, '  gold_b: ""#F9B775""'), (115, '  gold_a: ""#F7C797""'), (116, '  red_e: ""#CF5044""'), (117, '  red_d: ""#E65A4C""'), (118, '  red_c: ""#FC6255""'), (119, '  red_b: ""#FF8080""'), (120, '  red_a: ""#F7A1A3""'), (121, '  maroon_e: ""#94424F""'), (122, '  maroon_d: ""#A24D61""'), (123, '  maroon_c: ""#C55F73""'), (124, '  maroon_b: ""#EC92AB""'), (125, '  maroon_a: ""#ECABC1""'), (126, '  purple_e: ""#644172""'), (127, '  purple_d: ""#715582""'), (128, '  purple_c: ""#9A72AC""'), (129, '  purple_b: ""#B189C6""'), (130, '  purple_a: ""#CAA3E8""'), (131, '  grey_e: ""#222222""'), (132, '  grey_d: ""#444444""'), (133, '  grey_c: ""#888888""'), (134, '  grey_b: ""#BBBBBB""'), (135, '  grey_a: ""#DDDDDD""'), (136, '  white: ""#FFFFFF""'), (137, '  black: ""#000000""'), (138, '  grey_brown: ""#736357""'), (139, '  dark_brown: ""#8B4513""'), (140, '  light_brown: ""#CD853F""'), (141, '  pink: ""#D147BD""'), (142, '  light_pink: ""#DC75CD""'), (143, '  green_screen: ""#00FF00""'), (144, '  orange: ""#FF862F""'), (145, '# How long does a scene pause on Scene.wait calls'), (146, 'default_wait_time: 1.0'), (147, '# What command to use for ffmpeg'), (148, 'ffmpeg_bin: ""ffmpeg""')]",[],No
manimlib/constants.py,manimlib/constants.py,c9b6ee57a83bc0d67f14de35318ba08cac4cf133,2c43d293a586201b1d706d5a4e9695fa42f2bc98,Make default_wait_time a piece of scene configuration,[],"[(37, '# In seconds'), (38, 'DEFAULT_WAIT_TIME: float = GLOBAL_CONFIG[""default_wait_time""]'), (39, ''), (40, '')]",No
manimlib/default_config.yml,manimlib/default_config.yml,c9b6ee57a83bc0d67f14de35318ba08cac4cf133,2c43d293a586201b1d706d5a4e9695fa42f2bc98,Make default_wait_time a piece of scene configuration,"[(61, '  # How long does a scene pause on Scene.wait calls'), (62, '  default_wait_time: 1.0')]","[(145, '# How long does a scene pause on Scene.wait calls'), (146, 'default_wait_time: 1.0')]",No
manimlib/scene/scene.py,manimlib/scene/scene.py,c9b6ee57a83bc0d67f14de35318ba08cac4cf133,2c43d293a586201b1d706d5a4e9695fa42f2bc98,Make default_wait_time a piece of scene configuration,"[(82, '        default_wait_time: float = 1.0,'), (88, '        self.show_animation_progress = show_animation_progress'), (91, '        self.default_wait_time = default_wait_time'), (597, '        duration: Optional[float] = None,'), (602, '        if duration is None:'), (603, '            duration = self.default_wait_time')]","[(21, 'from manimlib.constants import DEFAULT_WAIT_TIME'), (90, '        self.show_animation_progress = show_animation_progress'), (596, '        duration: float = DEFAULT_WAIT_TIME,')]",No
docs/source/documentation/constants.rst,docs/source/documentation/constants.rst,d5c36de3c59d77fd446355bd402fab61352ff6cd,c9b6ee57a83bc0d67f14de35318ba08cac4cf133,"DEFAULT_MOBJECT_TO_MOBJECT_BUFFER -> DEFAULT_MOBJECT_TO_MOBJECT_BUFF

And likewise DEFAULT_MOBJECT_TO_MOBJECT_BUFFER -> DEFAULT_MOBJECT_TO_MOBJECT_BUFF","[(33, '    DEFAULT_MOBJECT_TO_EDGE_BUFF = MED_LARGE_BUFF    # Distance between object and edge'), (34, '    DEFAULT_MOBJECT_TO_MOBJECT_BUFF = MED_SMALL_BUFF # Distance between objects')]","[(33, '    DEFAULT_MOBJECT_TO_EDGE_BUFFER = MED_LARGE_BUFF    # Distance between object and edge'), (34, '    DEFAULT_MOBJECT_TO_MOBJECT_BUFFER = MED_SMALL_BUFF # Distance between objects')]",No
manimlib/constants.py,manimlib/constants.py,d5c36de3c59d77fd446355bd402fab61352ff6cd,c9b6ee57a83bc0d67f14de35318ba08cac4cf133,"DEFAULT_MOBJECT_TO_MOBJECT_BUFFER -> DEFAULT_MOBJECT_TO_MOBJECT_BUFF

And likewise DEFAULT_MOBJECT_TO_MOBJECT_BUFFER -> DEFAULT_MOBJECT_TO_MOBJECT_BUFF","[(33, 'DEFAULT_MOBJECT_TO_EDGE_BUFF: float = GLOBAL_CONFIG[""sizes""][""default_mobject_to_edge_buff""]'), (34, 'DEFAULT_MOBJECT_TO_MOBJECT_BUFF: float = GLOBAL_CONFIG[""sizes""][""default_mobject_to_mobject_buff""]')]","[(33, 'DEFAULT_MOBJECT_TO_EDGE_BUFFER: float = GLOBAL_CONFIG[""sizes""][""default_mobject_to_edge_buff""]'), (34, 'DEFAULT_MOBJECT_TO_MOBJECT_BUFFER: float = GLOBAL_CONFIG[""sizes""][""default_mobject_to_mobject_buff""]')]",No
manimlib/mobject/mobject.py,manimlib/mobject/mobject.py,d5c36de3c59d77fd446355bd402fab61352ff6cd,c9b6ee57a83bc0d67f14de35318ba08cac4cf133,"DEFAULT_MOBJECT_TO_MOBJECT_BUFFER -> DEFAULT_MOBJECT_TO_MOBJECT_BUFF

And likewise DEFAULT_MOBJECT_TO_MOBJECT_BUFFER -> DEFAULT_MOBJECT_TO_MOBJECT_BUFF","[(15, 'from manimlib.constants import DEFAULT_MOBJECT_TO_EDGE_BUFF'), (16, 'from manimlib.constants import DEFAULT_MOBJECT_TO_MOBJECT_BUFF'), (1058, '        buff: float = DEFAULT_MOBJECT_TO_EDGE_BUFF'), (1074, '        buff: float = DEFAULT_MOBJECT_TO_EDGE_BUFF'), (1081, '        buff: float = DEFAULT_MOBJECT_TO_EDGE_BUFF'), (1089, '        buff: float = DEFAULT_MOBJECT_TO_MOBJECT_BUFF,'), (1120, '            buff = kwargs.get(""buff"", DEFAULT_MOBJECT_TO_EDGE_BUFF)')]","[(15, 'from manimlib.constants import DEFAULT_MOBJECT_TO_EDGE_BUFFER'), (16, 'from manimlib.constants import DEFAULT_MOBJECT_TO_MOBJECT_BUFFER'), (1058, '        buff: float = DEFAULT_MOBJECT_TO_EDGE_BUFFER'), (1074, '        buff: float = DEFAULT_MOBJECT_TO_EDGE_BUFFER'), (1081, '        buff: float = DEFAULT_MOBJECT_TO_EDGE_BUFFER'), (1089, '        buff: float = DEFAULT_MOBJECT_TO_MOBJECT_BUFFER,'), (1120, '            buff = kwargs.get(""buff"", DEFAULT_MOBJECT_TO_EDGE_BUFFER)')]",No
manimlib/mobject/svg/brace.py,manimlib/mobject/svg/brace.py,d5c36de3c59d77fd446355bd402fab61352ff6cd,c9b6ee57a83bc0d67f14de35318ba08cac4cf133,"DEFAULT_MOBJECT_TO_MOBJECT_BUFFER -> DEFAULT_MOBJECT_TO_MOBJECT_BUFF

And likewise DEFAULT_MOBJECT_TO_MOBJECT_BUFFER -> DEFAULT_MOBJECT_TO_MOBJECT_BUFF","[(8, 'from manimlib.constants import DEFAULT_MOBJECT_TO_MOBJECT_BUFF, SMALL_BUFF'), (82, '            buff = kwargs.get(""buff"", DEFAULT_MOBJECT_TO_MOBJECT_BUFF)'), (119, '        label_buff: float = DEFAULT_MOBJECT_TO_MOBJECT_BUFF,')]","[(8, 'from manimlib.constants import DEFAULT_MOBJECT_TO_MOBJECT_BUFFER, SMALL_BUFF'), (82, '            buff = kwargs.get(""buff"", DEFAULT_MOBJECT_TO_MOBJECT_BUFFER)'), (119, '        label_buff: float = DEFAULT_MOBJECT_TO_MOBJECT_BUFFER,')]",No
manimlib/constants.py,manimlib/constants.py,f9a44c9975c454814d2f5cbcd55f1fbcc9048840,d5c36de3c59d77fd446355bd402fab61352ff6cd,Make ffmpeg_bin specification a piece of file_writer_config,[],"[(69, 'FFMPEG_BIN: str = GLOBAL_CONFIG[""ffmpeg_bin""]'), (70, '')]",No
manimlib/default_config.yml,manimlib/default_config.yml,f9a44c9975c454814d2f5cbcd55f1fbcc9048840,d5c36de3c59d77fd446355bd402fab61352ff6cd,Make ffmpeg_bin specification a piece of file_writer_config,"[(52, '  # What command to use for ffmpeg'), (53, '  ffmpeg_bin: ""ffmpeg""'), (54, '  # Parameters to pass into ffmpeg')]","[(147, '# What command to use for ffmpeg'), (148, 'ffmpeg_bin: ""ffmpeg""')]",No
manimlib/scene/scene_file_writer.py,manimlib/scene/scene_file_writer.py,f9a44c9975c454814d2f5cbcd55f1fbcc9048840,d5c36de3c59d77fd446355bd402fab61352ff6cd,Make ffmpeg_bin specification a piece of file_writer_config,"[(51, '        # Name of the binary used for ffmpeg'), (52, '        ffmpeg_bin: str = ""ffmpeg"",'), (74, '        self.ffmpeg_bin = ffmpeg_bin'), (241, '            self.ffmpeg_bin,'), (363, '            self.ffmpeg_bin,'), (390, '            self.ffmpeg_bin,')]","[(14, 'from manimlib.constants import FFMPEG_BIN'), (239, '            FFMPEG_BIN,'), (361, '            FFMPEG_BIN,'), (388, '            FFMPEG_BIN,')]",No
manimlib/constants.py,manimlib/constants.py,7d3758c44caf789d4d56072e4c2f8d212318ff15,f9a44c9975c454814d2f5cbcd55f1fbcc9048840,Move joint_type_map out of constants to VMobject,"[(62, '# Angles')]","[(69, 'JOINT_TYPE_MAP: dict = {'), (70, '    ""no_joint"": 0,'), (71, '    ""auto"": 1,'), (72, '    ""bevel"": 2,'), (73, '    ""miter"": 3,'), (74, '}'), (75, '')]",No
manimlib/mobject/types/vectorized_mobject.py,manimlib/mobject/types/vectorized_mobject.py,7d3758c44caf789d4d56072e4c2f8d212318ff15,f9a44c9975c454814d2f5cbcd55f1fbcc9048840,Move joint_type_map out of constants to VMobject,"[(74, '    joint_type_map: dict = {'), (75, '        ""no_joint"": 0,'), (76, '        ""auto"": 1,'), (77, '        ""bevel"": 2,'), (78, '        ""miter"": 3,'), (79, '    }'), (131, '            joint_type=self.joint_type_map[self.joint_type],'), (414, '            mob.uniforms[""joint_type""] = self.joint_type_map[joint_type]')]","[(11, 'from manimlib.constants import JOINT_TYPE_MAP'), (126, '            joint_type=JOINT_TYPE_MAP[self.joint_type],'), (409, '            mob.uniforms[""joint_type""] = JOINT_TYPE_MAP[joint_type]')]",No
